文件路径,识别结果,位置,置信度,用时
Camera: 0,裂片细胞,"[251, 502, 272, 536]",0.3280882239341736,0.024166345596313477
Camera: 0,血小板,"[404, 345, 417, 357]",0.3846690058708191,0.024166345596313477
Camera: 0,刺状红细胞,"[336, 423, 362, 457]",0.2787818908691406,0.02322101593017578
Camera: 0,球形细胞,"[210, 237, 231, 271]",0.29174327850341797,0.02322101593017578
Camera: 0,血小板,"[405, 346, 418, 359]",0.4126863479614258,0.02322101593017578
Camera: 0,血小板,"[406, 347, 419, 360]",0.261022686958313,0.024230241775512695
Camera: 0,血小板,"[403, 344, 417, 357]",0.3608343005180359,0.024160146713256836
Camera: 0,刺状红细胞,"[332, 418, 358, 454]",0.328158438205719,0.025139331817626953
Camera: 0,白细胞,"[229, 314, 258, 352]",0.5957422256469727,0.025139331817626953
Camera: 0,球形细胞,"[266, 344, 288, 373]",0.32846444845199585,0.025160551071166992
Camera: 0,球形细胞,"[207, 212, 227, 245]",0.2619127035140991,0.02504706382751465
Camera: 0,刺状红细胞,"[0, 425, 15, 458]",0.26243147253990173,0.02504706382751465
Camera: 0,球形细胞,"[210, 102, 233, 133]",0.3513486683368683,0.02504706382751465
Camera: 0,刺状红细胞,"[203, 613, 225, 639]",0.2856106460094452,0.023247718811035156
Camera: 0,刺状红细胞,"[0, 426, 18, 460]",0.35954177379608154,0.023247718811035156
Camera: 0,球形细胞,"[271, 355, 298, 382]",0.4993703067302704,0.023247718811035156
Camera: 0,小细胞,"[224, 492, 246, 522]",0.2671278417110443,0.023131370544433594
Camera: 0,球形细胞,"[280, 249, 303, 282]",0.2559784948825836,0.023145198822021484
Camera: 0,刺状红细胞,"[150, 610, 175, 639]",0.27461040019989014,0.023145198822021484
Camera: 0,球形细胞,"[157, 286, 179, 317]",0.278477281332016,0.023145198822021484
Camera: 0,球形细胞,"[189, 238, 212, 273]",0.26534509658813477,0.023161649703979492
Camera: 0,球形细胞,"[293, 380, 320, 407]",0.31080570816993713,0.023161649703979492
Camera: 0,球形细胞,"[231, 240, 252, 273]",0.3641294538974762,0.023161649703979492
Camera: 0,球形细胞,"[284, 255, 306, 287]",0.4567270874977112,0.023161649703979492
Camera: 0,球形细胞,"[226, 179, 249, 211]",0.4966936707496643,0.023161649703979492
Camera: 0,球形细胞,"[244, 155, 268, 194]",0.5071661472320557,0.023161649703979492
Camera: 0,球形细胞,"[234, 130, 258, 163]",0.6654558181762695,0.023161649703979492
Camera: 0,球形细胞,"[193, 242, 215, 278]",0.2586820721626282,0.022232770919799805
Camera: 0,血小板,"[427, 350, 439, 364]",0.322033554315567,0.022232770919799805
Camera: 0,球形细胞,"[238, 134, 261, 166]",0.37197259068489075,0.022232770919799805
Camera: 0,球形细胞,"[257, 177, 281, 215]",0.25139671564102173,0.023102760314941406
Camera: 0,刺状红细胞,"[370, 445, 396, 479]",0.3432561457157135,0.023102760314941406
Camera: 0,球形细胞,"[190, 612, 211, 640]",0.2714442312717438,0.024160385131835938
Camera: 0,小细胞,"[259, 543, 281, 571]",0.2585836946964264,0.02205491065979004
Camera: 0,血小板,"[46, 432, 58, 448]",0.32738053798675537,0.02205491065979004
Camera: 0,球形细胞,"[194, 620, 215, 640]",0.2733597159385681,0.024205923080444336
Camera: 0,裂片细胞,"[294, 533, 314, 563]",0.2904261350631714,0.024205923080444336
Camera: 0,血小板,"[442, 380, 455, 391]",0.3263745903968811,0.024205923080444336
Camera: 0,球形细胞,"[250, 271, 270, 304]",0.26600372791290283,0.024118661880493164
Camera: 0,血小板,"[444, 377, 456, 389]",0.564152181148529,0.024118661880493164
Camera: 0,血小板,"[444, 375, 456, 388]",0.3166539967060089,0.02515864372253418
Camera: 0,刺状红细胞,"[334, 621, 358, 639]",0.330398827791214,0.02515864372253418
Camera: 0,球形细胞,"[252, 269, 272, 301]",0.3823245167732239,0.02515864372253418
Camera: 0,血小板,"[47, 432, 59, 446]",0.2696688175201416,0.025161266326904297
Camera: 0,刺状红细胞,"[379, 443, 403, 476]",0.35527491569519043,0.025161266326904297
Camera: 0,白细胞,"[276, 340, 305, 378]",0.48403850197792053,0.025161266326904297
Camera: 0,球形细胞,"[124, 375, 142, 397]",0.29351064562797546,0.02230548858642578
Camera: 0,球形细胞,"[124, 374, 143, 398]",0.30218029022216797,0.02317500114440918
Camera: 0,球形细胞,"[316, 399, 343, 426]",0.3057110905647278,0.02317500114440918
Camera: 0,球形细胞,"[308, 273, 329, 303]",0.28972598910331726,0.02211928367614746
Camera: 0,球形细胞,"[255, 258, 276, 291]",0.3477073311805725,0.02211928367614746
Camera: 0,球形细胞,"[317, 398, 344, 424]",0.3526109457015991,0.02211928367614746
Camera: 0,白细胞,"[277, 331, 306, 367]",0.2798011898994446,0.023068904876708984
Camera: 0,球形细胞,"[255, 252, 276, 285]",0.4374730885028839,0.023068904876708984
Camera: 0,白细胞,"[277, 331, 306, 367]",0.2798011898994446,0.021052837371826172
Camera: 0,球形细胞,"[255, 252, 276, 285]",0.4374730885028839,0.021052837371826172
Camera: 0,球形细胞,"[125, 364, 144, 393]",0.2728254497051239,0.02421736717224121
Camera: 0,血小板,"[443, 353, 453, 364]",0.3311009407043457,0.024146080017089844
Camera: 0,刺状红细胞,"[264, 419, 288, 451]",0.3190312683582306,0.0251767635345459
Camera: 0,血小板,"[442, 350, 453, 362]",0.34412071108818054,0.0251767635345459
Camera: 0,裂片细胞,"[296, 502, 316, 533]",0.3288309574127197,0.022051572799682617
Camera: 0,裂片细胞,"[296, 502, 316, 533]",0.2538165748119354,0.021098613739013672
Camera: 0,刺状红细胞,"[264, 420, 288, 451]",0.29416584968566895,0.021098613739013672
Camera: 0,血小板,"[441, 350, 452, 361]",0.4681546688079834,0.021098613739013672
Camera: 0,血小板,"[440, 352, 452, 363]",0.27525031566619873,0.02318882942199707
Camera: 0,球形细胞,"[249, 255, 268, 286]",0.310586541891098,0.02103137969970703
Camera: 0,血小板,"[437, 359, 450, 373]",0.3090895116329193,0.024101734161376953
Camera: 0,小细胞,"[260, 527, 281, 554]",0.3363408148288727,0.024101734161376953
Camera: 0,小细胞,"[261, 527, 281, 554]",0.277376651763916,0.024165868759155273
Camera: 0,球形细胞,"[251, 254, 271, 287]",0.2791588306427002,0.021115779876708984
Camera: 0,刺状红细胞,"[69, 381, 90, 409]",0.28429707884788513,0.021115779876708984
Camera: 0,球形细胞,"[131, 369, 151, 394]",0.30849164724349976,0.023045063018798828
Camera: 0,血小板,"[457, 360, 470, 371]",0.3045823872089386,0.027334928512573242
Camera: 0,小细胞,"[319, 471, 342, 501]",0.3173956871032715,0.02415180206298828
Camera: 0,刺状红细胞,"[376, 466, 397, 498]",0.365377277135849,0.02415180206298828
Camera: 0,小细胞,"[379, 432, 404, 464]",0.29081740975379944,0.02513909339904785
Camera: 0,球形细胞,"[255, 256, 276, 289]",0.29345035552978516,0.02513909339904785
Camera: 0,球形细胞,"[129, 370, 147, 394]",0.4545847177505493,0.02513909339904785
Camera: 0,球形细胞,"[265, 172, 288, 208]",0.4111330509185791,0.02438974380493164
Camera: 0,裂片细胞,"[134, 534, 160, 565]",0.25317302346229553,0.024186372756958008
Camera: 0,裂片细胞,"[302, 501, 323, 534]",0.2632433772087097,0.024186372756958008
Camera: 0,小细胞,"[317, 465, 340, 494]",0.28610867261886597,0.02202749252319336
Camera: 0,靶细胞,"[239, 295, 260, 323]",0.3423638939857483,0.02202749252319336
Camera: 0,球形细胞,"[264, 251, 284, 283]",0.38922318816185,0.025299072265625
Camera: 0,血小板,"[452, 353, 464, 365]",0.4208752512931824,0.025299072265625
Camera: 0,血小板,"[352, 244, 362, 258]",0.2673773467540741,0.024160385131835938
Camera: 0,球形细胞,"[202, 585, 224, 612]",0.25731393694877625,0.025150537490844727
Camera: 0,球形细胞,"[274, 256, 294, 288]",0.3624963164329529,0.025362253189086914
Camera: 0,球形细胞,"[275, 255, 295, 287]",0.28402450680732727,0.02413153648376465
Camera: 0,小细胞,"[293, 518, 314, 547]",0.2728576362133026,0.02511906623840332
Camera: 0,球形细胞,"[290, 172, 313, 208]",0.28621599078178406,0.02511906623840332
Camera: 0,小细胞,"[336, 466, 358, 495]",0.2933637499809265,0.02511906623840332
Camera: 0,球形细胞,"[241, 252, 262, 285]",0.26070109009742737,0.025130510330200195
Camera: 0,球形细胞,"[293, 171, 314, 206]",0.2696109712123871,0.025130510330200195
Camera: 0,球形细胞,"[333, 266, 354, 295]",0.3402034342288971,0.025130510330200195
Camera: 0,血小板,"[468, 353, 480, 364]",0.43889319896698,0.025130510330200195
Camera: 0,球形细胞,"[282, 253, 301, 285]",0.4707679748535156,0.025130510330200195
Camera: 0,球形细胞,"[260, 494, 280, 527]",0.2953628599643707,0.0290682315826416
Camera: 0,球形细胞,"[156, 362, 175, 388]",0.30829089879989624,0.0290682315826416
Camera: 0,刺状红细胞,"[297, 420, 319, 450]",0.3448507785797119,0.0290682315826416
Camera: 0,血小板,"[469, 350, 480, 362]",0.44279107451438904,0.0290682315826416
Camera: 0,血小板,"[470, 349, 481, 360]",0.2716430425643921,0.024265289306640625
Camera: 0,小细胞,"[294, 509, 315, 536]",0.2526090443134308,0.025071144104003906
Camera: 0,球形细胞,"[331, 259, 352, 289]",0.26051804423332214,0.025071144104003906
Camera: 0,球形细胞,"[280, 246, 300, 277]",0.27192407846450806,0.025071144104003906
Camera: 0,球形细胞,"[340, 352, 361, 379]",0.3061091899871826,0.025071144104003906
Camera: 0,刺状红细胞,"[401, 418, 425, 450]",0.3551117777824402,0.025071144104003906
Camera: 0,球形细胞,"[269, 175, 290, 206]",0.25792422890663147,0.02315068244934082
Camera: 0,球形细胞,"[327, 248, 346, 276]",0.26290392875671387,0.02315068244934082
Camera: 0,球形细胞,"[336, 367, 361, 393]",0.28455814719200134,0.02315068244934082
Camera: 0,刺状红细胞,"[290, 405, 311, 433]",0.4143042266368866,0.02315068244934082
Camera: 0,球形细胞,"[334, 341, 357, 368]",0.4547984302043915,0.02315068244934082
Camera: 0,球形细胞,"[337, 364, 362, 390]",0.2607508897781372,0.025096893310546875
Camera: 0,血小板,"[461, 329, 472, 342]",0.44007769227027893,0.025096893310546875
Camera: 0,裂片细胞,"[152, 511, 179, 541]",0.28973522782325745,0.022135257720947266
Camera: 0,小细胞,"[291, 491, 312, 519]",0.34847450256347656,0.022135257720947266
Camera: 0,裂片细胞,"[151, 510, 181, 542]",0.31380897760391235,0.02412557601928711
Camera: 0,刺状红细胞,"[295, 406, 317, 434]",0.4658530354499817,0.02421879768371582
Camera: 0,裂片细胞,"[166, 99, 189, 126]",0.27469855546951294,0.0220639705657959
Camera: 0,刺状红细胞,"[169, 469, 194, 507]",0.28162840008735657,0.024097442626953125
Camera: 0,血小板,"[468, 346, 481, 357]",0.3708181381225586,0.024097442626953125
Camera: 0,血小板,"[468, 346, 482, 357]",0.4266068637371063,0.02405834197998047
Camera: 0,小细胞,"[298, 512, 318, 539]",0.25055140256881714,0.022195816040039062
Camera: 0,球形细胞,"[283, 247, 302, 279]",0.31717565655708313,0.022195816040039062
Camera: 0,血小板,"[469, 345, 481, 358]",0.4217906594276428,0.022195816040039062
Camera: 0,球形细胞,"[172, 351, 192, 376]",0.26366716623306274,0.023131132125854492
Camera: 0,球形细胞,"[156, 361, 174, 389]",0.27019426226615906,0.023131132125854492
Camera: 0,球形细胞,"[283, 247, 302, 279]",0.38078656792640686,0.023131132125854492
Camera: 0,血小板,"[469, 345, 482, 357]",0.45988592505455017,0.023131132125854492
Camera: 0,裂片细胞,"[165, 103, 188, 130]",0.33394089341163635,0.023134946823120117
Camera: 0,裂片细胞,"[165, 103, 188, 130]",0.33394089341163635,0.023203611373901367
Camera: 0,球形细胞,"[342, 371, 367, 398]",0.2961890399456024,0.025070905685424805
Camera: 0,刺状红细胞,"[357, 417, 383, 457]",0.2559312582015991,0.025104999542236328
Camera: 0,小细胞,"[298, 496, 318, 523]",0.28665730357170105,0.025104999542236328
Camera: 0,刺状红细胞,"[297, 405, 320, 433]",0.362612247467041,0.025104999542236328
Camera: 0,裂片细胞,"[169, 98, 192, 125]",0.28576788306236267,0.023146867752075195
Camera: 0,血小板,"[467, 333, 479, 345]",0.29089805483818054,0.023146867752075195
Camera: 0,刺状红细胞,"[297, 406, 320, 434]",0.33361050486564636,0.023146867752075195
Camera: 0,血小板,"[469, 335, 480, 347]",0.3615809381008148,0.0241091251373291
Camera: 0,血小板,"[469, 336, 482, 349]",0.2736005485057831,0.021004676818847656
Camera: 0,小细胞,"[300, 502, 321, 530]",0.3767939805984497,0.021004676818847656
Camera: 0,血小板,"[470, 338, 483, 350]",0.308786541223526,0.023156404495239258
Camera: 0,小细胞,"[301, 504, 321, 531]",0.4457613527774811,0.023156404495239258
Camera: 0,小细胞,"[303, 504, 324, 532]",0.28267842531204224,0.024127483367919922
Camera: 0,白细胞,"[309, 317, 339, 352]",0.416610985994339,0.024127483367919922
Camera: 0,白细胞,"[309, 317, 338, 351]",0.28189724683761597,0.02407360076904297
Camera: 0,小细胞,"[304, 503, 324, 531]",0.3165408968925476,0.02407360076904297
Camera: 0,小细胞,"[98, 309, 118, 336]",0.2614743709564209,0.023097515106201172
Camera: 0,刺状红细胞,"[315, 570, 336, 599]",0.31177380681037903,0.023097515106201172
Camera: 0,血小板,"[476, 343, 489, 356]",0.3484790325164795,0.023097515106201172
Camera: 0,刺状红细胞,"[412, 416, 437, 450]",0.38852807879447937,0.023097515106201172
Camera: 0,球形细胞,"[289, 246, 309, 278]",0.5036346316337585,0.023097515106201172
Camera: 0,小细胞,"[347, 459, 369, 487]",0.25705012679100037,0.025092601776123047
Camera: 0,刺状红细胞,"[411, 418, 436, 451]",0.3663552701473236,0.025092601776123047
Camera: 0,球形细胞,"[288, 247, 308, 279]",0.37098371982574463,0.025092601776123047
Camera: 0,小细胞,"[347, 459, 369, 487]",0.25705012679100037,0.0241696834564209
Camera: 0,刺状红细胞,"[411, 418, 436, 451]",0.3663552701473236,0.0241696834564209
Camera: 0,球形细胞,"[288, 247, 308, 279]",0.37098371982574463,0.0241696834564209
Camera: 0,裂片细胞,"[166, 532, 190, 562]",0.2843564450740814,0.025196075439453125
Camera: 0,刺状红细胞,"[235, 460, 257, 491]",0.34293222427368164,0.025196075439453125
Camera: 0,球形细胞,"[288, 246, 308, 278]",0.4063578248023987,0.025196075439453125
Camera: 0,球形细胞,"[289, 245, 309, 277]",0.2815900146961212,0.024076223373413086
Camera: 0,刺状红细胞,"[316, 568, 337, 596]",0.25030186772346497,0.024210453033447266
Camera: 0,血小板,"[475, 342, 488, 354]",0.2700433135032654,0.024210453033447266
Camera: 0,刺状红细胞,"[412, 415, 437, 448]",0.30557185411453247,0.024210453033447266
Camera: 0,球形细胞,"[290, 244, 309, 275]",0.37197747826576233,0.024210453033447266
Camera: 0,球形细胞,"[290, 244, 310, 275]",0.3136749267578125,0.02212834358215332
Camera: 0,刺状红细胞,"[412, 415, 437, 447]",0.40364307165145874,0.02212834358215332
Camera: 0,球形细胞,"[290, 242, 310, 272]",0.2992665469646454,0.024160146713256836
Camera: 0,血小板,"[478, 334, 487, 345]",0.3540373146533966,0.02307915687561035
Camera: 0,裂片细胞,"[343, 395, 369, 425]",0.2625400125980377,0.024064302444458008
Camera: 0,刺状红细胞,"[307, 405, 331, 435]",0.37155672907829285,0.024064302444458008
Camera: 0,小细胞,"[311, 497, 332, 524]",0.2612929940223694,0.02419877052307129
Camera: 0,球形细胞,"[297, 234, 316, 266]",0.2711389660835266,0.02419877052307129
Camera: 0,小细胞,"[309, 504, 330, 531]",0.2602919638156891,0.023204565048217773
Camera: 0,小细胞,"[308, 504, 328, 531]",0.311052531003952,0.021105051040649414
Camera: 0,刺状红细胞,"[416, 415, 440, 448]",0.3001162111759186,0.023102760314941406
Camera: 0,血小板,"[480, 342, 491, 353]",0.3698003590106964,0.023102760314941406
Camera: 0,小细胞,"[195, 209, 215, 234]",0.2548118233680725,0.020216703414916992
Camera: 0,椭圆形红细胞,"[263, 585, 283, 625]",0.29245656728744507,0.020216703414916992
Camera: 0,球形细胞,"[163, 355, 183, 384]",0.2879144251346588,0.02309560775756836
Camera: 0,刺状红细胞,"[415, 414, 439, 448]",0.3013395667076111,0.02309560775756836
Camera: 0,小细胞,"[227, 265, 246, 291]",0.32774943113327026,0.02309560775756836
Camera: 0,小细胞,"[195, 204, 214, 229]",0.3503308594226837,0.02309560775756836
Camera: 0,裂片细胞,"[101, 299, 122, 327]",0.25166404247283936,0.02412867546081543
Camera: 0,小细胞,"[230, 256, 249, 283]",0.3545941412448883,0.024138927459716797
Camera: 0,小细胞,"[351, 447, 374, 475]",0.4968774914741516,0.024138927459716797
Camera: 0,小细胞,"[309, 495, 330, 523]",0.27971935272216797,0.02317070960998535
Camera: 0,血小板,"[480, 329, 492, 340]",0.3337287902832031,0.02317070960998535
Camera: 0,小细胞,"[229, 255, 250, 281]",0.3357875943183899,0.02317070960998535
Camera: 0,球形细胞,"[356, 364, 381, 391]",0.37272438406944275,0.02317070960998535
Camera: 0,小细胞,"[229, 253, 249, 281]",0.41339898109436035,0.02102947235107422
Camera: 0,血小板,"[481, 327, 492, 338]",0.4258483946323395,0.02102947235107422
Camera: 0,小细胞,"[309, 494, 330, 521]",0.48201072216033936,0.02102947235107422
Camera: 0,裂片细胞,"[102, 297, 122, 324]",0.25137463212013245,0.022046566009521484
Camera: 0,裂片细胞,"[183, 338, 201, 363]",0.26240453124046326,0.022046566009521484
Camera: 0,血小板,"[482, 330, 492, 341]",0.27866894006729126,0.022046566009521484
Camera: 0,刺状红细胞,"[344, 391, 379, 422]",0.3136747181415558,0.022046566009521484
Camera: 0,小细胞,"[310, 496, 330, 525]",0.372244656085968,0.022046566009521484
Camera: 0,小细胞,"[229, 257, 248, 283]",0.40315768122673035,0.022046566009521484
Camera: 0,小细胞,"[352, 444, 374, 472]",0.4383493959903717,0.022046566009521484
Camera: 0,小细胞,"[310, 499, 331, 528]",0.2555551528930664,0.02008366584777832
Camera: 0,小细胞,"[352, 448, 374, 476]",0.29325008392333984,0.02008366584777832
Camera: 0,小细胞,"[310, 501, 331, 530]",0.2653030753135681,0.023375272750854492
Camera: 0,椭圆形红细胞,"[265, 584, 286, 625]",0.261507511138916,0.02311229705810547
Camera: 0,小细胞,"[195, 211, 215, 235]",0.2741678059101105,0.02311229705810547
Camera: 0,球形细胞,"[251, 247, 273, 277]",0.27757528424263,0.02311229705810547
Camera: 0,球形细胞,"[251, 248, 273, 280]",0.3320671021938324,0.023058414459228516
Camera: 0,小细胞,"[351, 460, 373, 487]",0.4485515356063843,0.023058414459228516
Camera: 0,小细胞,"[310, 511, 330, 539]",0.4861162006855011,0.023058414459228516
Camera: 0,小细胞,"[352, 460, 374, 487]",0.3203813433647156,0.022182703018188477
Camera: 0,小细胞,"[311, 511, 331, 539]",0.41530105471611023,0.022182703018188477
Camera: 0,小细胞,"[358, 447, 380, 475]",0.30514582991600037,0.02306532859802246
Camera: 0,小细胞,"[316, 497, 336, 524]",0.26622217893600464,0.02012348175048828
Camera: 0,血小板,"[484, 334, 495, 345]",0.2982639670372009,0.02012348175048828
Camera: 0,球形细胞,"[360, 341, 381, 368]",0.3060036599636078,0.02012348175048828
Camera: 0,小细胞,"[357, 446, 379, 474]",0.34664323925971985,0.02012348175048828
Camera: 0,裂片细胞,"[178, 519, 203, 548]",0.35490912199020386,0.02012348175048828
Camera: 0,小细胞,"[315, 496, 335, 522]",0.35673633217811584,0.020081281661987305
Camera: 0,球形细胞,"[361, 365, 385, 392]",0.39313560724258423,0.020081281661987305
Camera: 0,小细胞,"[356, 444, 378, 471]",0.3974381685256958,0.020081281661987305
Camera: 0,裂片细胞,"[173, 509, 199, 539]",0.2664644420146942,0.020078420639038086
Camera: 0,刺状红细胞,"[183, 444, 209, 483]",0.27781498432159424,0.020078420639038086
Camera: 0,血小板,"[476, 323, 487, 334]",0.30788594484329224,0.020078420639038086
Camera: 0,小细胞,"[309, 487, 330, 514]",0.5294444561004639,0.020078420639038086
Camera: 0,球形细胞,"[292, 225, 312, 256]",0.26396334171295166,0.020162343978881836
Camera: 0,血小板,"[477, 320, 488, 332]",0.36127805709838867,0.020162343978881836
Camera: 0,刺状红细胞,"[413, 395, 438, 424]",0.4338938295841217,0.020162343978881836
Camera: 0,裂片细胞,"[338, 467, 358, 500]",0.2591615319252014,0.022092103958129883
Camera: 0,刺状红细胞,"[414, 390, 437, 422]",0.28330421447753906,0.022092103958129883
Camera: 0,球形细胞,"[415, 463, 441, 498]",0.3039068877696991,0.022092103958129883
Camera: 0,裂片细胞,"[172, 504, 198, 536]",0.3081371784210205,0.022092103958129883
Camera: 0,血小板,"[475, 317, 487, 329]",0.38318026065826416,0.022092103958129883
Camera: 0,球形细胞,"[297, 222, 317, 253]",0.3396984338760376,0.019005537033081055
Camera: 0,小细胞,"[312, 481, 333, 507]",0.3836764693260193,0.019005537033081055
Camera: 0,球形细胞,"[299, 223, 319, 255]",0.3270830512046814,0.019102811813354492
Camera: 0,血小板,"[483, 318, 496, 330]",0.3599723279476166,0.019102811813354492
Camera: 0,刺状红细胞,"[422, 394, 446, 425]",0.41622695326805115,0.021045446395874023
Camera: 0,血小板,"[485, 321, 496, 333]",0.5083667635917664,0.021045446395874023
Camera: 0,小细胞,"[318, 488, 338, 516]",0.3845638036727905,0.020463943481445312
Camera: 0,球形细胞,"[357, 347, 379, 374]",0.282033771276474,0.018002986907958984
Camera: 0,球形细胞,"[278, 249, 298, 278]",0.28484147787094116,0.018002986907958984
Camera: 0,球形细胞,"[348, 256, 368, 285]",0.330297589302063,0.018002986907958984
Camera: 0,球形细胞,"[297, 244, 317, 275]",0.42454901337623596,0.018002986907958984
Camera: 0,球形细胞,"[256, 244, 278, 277]",0.4301464259624481,0.018002986907958984
Camera: 0,球形细胞,"[290, 187, 312, 217]",0.47128695249557495,0.018002986907958984
Camera: 0,球形细胞,"[359, 373, 385, 398]",0.4746425747871399,0.018002986907958984
Camera: 0,球形细胞,"[306, 164, 329, 198]",0.6388262510299683,0.018002986907958984
Camera: 0,裂片细胞,"[342, 488, 363, 520]",0.2578740119934082,0.02006053924560547
Camera: 0,球形细胞,"[357, 374, 382, 398]",0.2686675786972046,0.02006053924560547
Camera: 0,裂片细胞,"[342, 488, 363, 520]",0.2578740119934082,0.020062923431396484
Camera: 0,球形细胞,"[357, 374, 382, 398]",0.2686675786972046,0.020062923431396484
Camera: 0,球形细胞,"[344, 256, 364, 285]",0.32458195090293884,0.020076990127563477
Camera: 0,小细胞,"[348, 440, 369, 467]",0.2502467632293701,0.019106626510620117
Camera: 0,球形细胞,"[352, 362, 376, 388]",0.27649417519569397,0.019106626510620117
Camera: 0,裂片细胞,"[173, 510, 198, 542]",0.3104475140571594,0.019106626510620117
Camera: 0,球形细胞,"[292, 233, 310, 264]",0.32613834738731384,0.019106626510620117
Camera: 0,小细胞,"[149, 352, 171, 379]",0.26009002327919006,0.01913738250732422
Camera: 0,球形细胞,"[251, 231, 272, 262]",0.29887932538986206,0.01913738250732422
Camera: 0,球形细胞,"[291, 231, 310, 262]",0.3708288371562958,0.01913738250732422
Camera: 0,小细胞,"[307, 486, 327, 514]",0.44257083535194397,0.01913738250732422
Camera: 0,血小板,"[473, 322, 483, 332]",0.36571037769317627,0.018111705780029297
Camera: 0,刺状红细胞,"[412, 394, 436, 423]",0.5276753902435303,0.018111705780029297
Camera: 0,血小板,"[473, 322, 483, 332]",0.36571037769317627,0.01704239845275879
Camera: 0,刺状红细胞,"[412, 394, 436, 423]",0.5276753902435303,0.01704239845275879
Camera: 0,血小板,"[478, 327, 488, 339]",0.40826570987701416,0.01800370216369629
Camera: 0,球形细胞,"[305, 156, 327, 191]",0.4391743540763855,0.01800370216369629
Camera: 0,小细胞,"[312, 494, 332, 522]",0.2756741940975189,0.017056941986083984
Camera: 0,球形细胞,"[295, 240, 315, 270]",0.2817738950252533,0.017056941986083984
Camera: 0,球形细胞,"[304, 161, 327, 194]",0.29744401574134827,0.017056941986083984
Camera: 0,球形细胞,"[295, 243, 314, 274]",0.27699390053749084,0.018100976943969727
Camera: 0,裂片细胞,"[110, 306, 129, 332]",0.3281571865081787,0.018100976943969727
Camera: 0,血小板,"[477, 337, 489, 349]",0.2620167136192322,0.017041444778442383
Camera: 0,球形细胞,"[293, 250, 312, 281]",0.2738686501979828,0.019065380096435547
Camera: 0,刺状红细胞,"[413, 414, 437, 447]",0.2845587134361267,0.019065380096435547
Camera: 0,球形细胞,"[253, 248, 274, 280]",0.30528658628463745,0.020049571990966797
Camera: 0,球形细胞,"[292, 248, 312, 278]",0.32322758436203003,0.020049571990966797
Camera: 0,球形细胞,"[354, 375, 378, 400]",0.3328722417354584,0.020049571990966797
Camera: 0,刺状红细胞,"[413, 411, 437, 444]",0.3912900686264038,0.020049571990966797
Camera: 0,小细胞,"[310, 503, 330, 531]",0.4021022915840149,0.020049571990966797
Camera: 0,球形细胞,"[354, 372, 378, 397]",0.36035582423210144,0.016038894653320312
Camera: 0,球形细胞,"[293, 240, 313, 270]",0.35241809487342834,0.017004966735839844
Camera: 0,血小板,"[471, 321, 483, 332]",0.2842910885810852,0.01703357696533203
Camera: 0,刺状红细胞,"[411, 394, 434, 423]",0.4253884255886078,0.01703357696533203
Camera: 0,血小板,"[471, 320, 482, 332]",0.27055397629737854,0.016083240509033203
Camera: 0,血小板,"[470, 319, 481, 331]",0.25107109546661377,0.01720905303955078
Camera: 0,刺状红细胞,"[409, 391, 432, 421]",0.280182808637619,0.01720905303955078
Camera: 0,球形细胞,"[289, 228, 308, 259]",0.2978579103946686,0.0170440673828125
Camera: 0,血小板,"[469, 319, 482, 331]",0.3822254240512848,0.0170440673828125
Camera: 0,球形细胞,"[298, 149, 320, 183]",0.30148473381996155,0.01810312271118164
Camera: 0,血小板,"[469, 319, 481, 331]",0.35179609060287476,0.01810312271118164
Camera: 0,血小板,"[470, 322, 483, 334]",0.3338240385055542,0.016163349151611328
Camera: 0,小细胞,"[308, 487, 329, 513]",0.5675574541091919,0.015080451965332031
Camera: 0,裂片细胞,"[176, 510, 201, 540]",0.4319828748703003,0.015050172805786133
Camera: 0,小细胞,"[309, 487, 329, 514]",0.5115984082221985,0.015050172805786133
Camera: 0,裂片细胞,"[177, 510, 200, 541]",0.2645314335823059,0.01403951644897461
Camera: 0,小细胞,"[310, 488, 330, 515]",0.4391828179359436,0.01403951644897461
Camera: 0,球形细胞,"[410, 358, 432, 389]",0.2514462471008301,0.015113353729248047
Camera: 0,小细胞,"[350, 439, 372, 468]",0.29980921745300293,0.015113353729248047
Camera: 0,裂片细胞,"[176, 514, 202, 543]",0.30209019780158997,0.015113353729248047
Camera: 0,小细胞,"[309, 490, 330, 517]",0.31401848793029785,0.015113353729248047
Camera: 0,球形细胞,"[354, 364, 378, 389]",0.36331042647361755,0.015113353729248047
Camera: 0,球形细胞,"[246, 561, 267, 599]",0.2726302444934845,0.015607357025146484
Camera: 0,球形细胞,"[350, 337, 373, 364]",0.27812695503234863,0.015607357025146484
Camera: 0,球形细胞,"[353, 364, 378, 390]",0.5006124973297119,0.015607357025146484
Camera: 0,小细胞,"[349, 440, 371, 468]",0.5255288481712341,0.015607357025146484
Camera: 0,球形细胞,"[350, 363, 375, 389]",0.25025445222854614,0.014120817184448242
Camera: 0,血小板,"[471, 327, 481, 338]",0.3875877857208252,0.014120817184448242
Camera: 0,血小板,"[467, 325, 479, 337]",0.3016994893550873,0.014090538024902344
Camera: 0,血小板,"[368, 221, 376, 234]",0.3051375448703766,0.014090538024902344
Camera: 0,刺状红细胞,"[402, 394, 425, 422]",0.2661711573600769,0.013031959533691406
Camera: 0,裂片细胞,"[164, 506, 190, 536]",0.30689916014671326,0.013031959533691406
